ward_name,ward_code,category,offence,borough,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Forgery or Use of Drug Prescription,Hillingdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Fraud or Forgery Associated with Driver Records,Hillingdon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Going Equipped for Stealing,Hillingdon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Handling Stolen Goods,Hillingdon,1,2,1,0,0,1,1,1,0,1,1,1,2,2,1,0,2,1,0,1,1,2,2,0,0,0,1,0,1,1,0,1,2,1,2,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Hillingdon,1,0,1,0,0,3,0,1,0,0,2,1,0,0,2,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,4,5,2,2,0,3,1,5,2,2,3,1,0,1,5,0,2,3,0,1,2,0,3,1,1,0,2,0,1,5,1,1,0,0,2,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,2,0,1,1,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,2,5,15,13,3,4,1,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Obscene Publications,Hillingdon,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,2,1,1,0,1,0,2,2,0,0,1,3,1,1,1,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Offender Management Act,Hillingdon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Other Forgery,Hillingdon,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Other Notifiable Offences,Hillingdon,15,11,18,13,18,9,16,22,16,13,15,22,12,11,10,16,14,10,10,9,4,4,3,5,13,5,5,10,6,8,6,4,11,10,8,10,4,15,10,12,7,10,7,2,3,4,4,36,30,45,23,64,75,61,42,58,59,59,40,64,45,81,92,65,78,54,67,62,63,76,61,62,83,95,75,75,60,68,78,73,93,85,52,86,78,91,85,96,98,92,95,72,91,77,50,88,54,77,88,100,74,78,65,72,68,54,58,72,59,73,105,86,96,91,85,77,99,68,61,56,8,12,7,22,22,37,27,18,35,22,11,10,9,26,36,51,60,56,77
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Perjury,Hillingdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Perverting Course of Justice,Hillingdon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Possession of False Documents,Hillingdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,2,3,4,4,3,5,1,4,2,4,0,3,3,3,3,1,1,6,1,1,3,1,3,1,0,1,4,1,0,3,0,0,1,1,3,1,2,3,2,2,1,1,1,1,1,3,0,1,1,1,0,2,4,2,1,0,2,3,0,1,1,0,1,0,0,1,3,2,1,2,0,0,0,1,1,1,2,1,1,0,2,2,0,0,1,0,0,0,0,2,0,1,1,1,0,1,1,1,1,2,1,2,1,2,1,0,0,0,1,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,Hillingdon,5,1,1,2,1,1,2,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
